transaction_id,account_id,amount,transaction_date,merchant_id
3100,117,182.94,2022-12-19,15
3101,351,424.68,2022-03-20,18
3102,673,488.47,2022-10-05,20
3103,652,-296.81,2023-07-02,11
3104,409,215.56,2022-05-29,14
3105,457,768.78,2023-10-15,14
3106,121,969.89,2022-06-14,20
3107,210,958.26,2022-05-03,19
3108,214,389.27,2023-10-28,12
3109,473,-255.66,2022-04-10,14
3110,179,-330.83,2023-02-22,17
3111,387,672.06,2023-05-10,16
3112,241,351.4,2023-02-03,16
3113,638,637.52,2022-01-21,18
3114,461,993.39,2023-10-19,18
3115,400,418.85,2022-09-05,15
3116,170,-56.95,2022-11-17,13
3117,148,-242.06,2022-11-15,20
3118,679,891.32,2023-08-17,14
3119,646,287.1,2022-03-24,20
3120,407,155.86,2022-04-09,20
3121,499,135.44,2023-02-17,19
3122,132,52.1,2022-07-08,18
3123,277,93.19,2022-04-15,10
3124,347,330.4,2023-01-18,13
3125,657,385.49,2023-07-12,13
3126,159,-367.34,2022-05-01,20
3127,540,826.39,2023-10-29,13
3128,418,700.04,2023-01-10,20
3129,685,-47.96,2023-11-08,15
3130,174,767.84,2023-08-10,13
3131,308,702.3,2022-10-18,16
3132,361,428.67,2023-03-11,16
3133,487,-361.36,2023-07-01,13
3134,486,328.11,2022-08-11,14
3135,354,982.81,2023-10-01,20
3136,299,-10.15,2022-05-16,15
3137,642,710.18,2022-06-17,20
3138,235,397.85,2023-08-07,14
3139,249,344.76,2023-06-07,10
3140,676,569.78,2023-08-13,11
3141,552,676.17,2022-08-05,20
3142,119,603.42,2022-01-22,17
3143,536,699.89,2022-07-16,15
3144,659,173.69,2023-09-02,10
3145,458,-291.18,2022-03-11,20
3146,681,133.18,2022-12-28,14
3147,244,-87.89,2023-01-24,11
3148,308,862.51,2023-01-13,19
3149,414,382.41,2022-10-05,11
3150,366,79.47,2022-07-28,18
3151,617,-498.66,2024-01-01,14
3152,346,199.03,2023-12-01,16
3153,163,155.8,2023-05-24,18
3154,660,155.72,2023-04-09,17
3155,348,359.87,2022-02-27,10
3156,486,342.33,2022-02-18,13
3157,425,884.7,2022-08-07,16
3158,318,329.32,2023-08-09,11
3159,178,19.61,2022-07-02,10
3160,361,150.42,2023-08-03,13
3161,228,234.11,2023-01-21,16
3162,168,158.82,2023-06-29,18
3163,629,-99.22,2023-01-31,18
3164,117,869.47,2023-11-10,15
3165,223,933.13,2023-12-17,14
3166,466,-336.1,2023-09-07,15
3167,575,882.68,2022-12-08,12
3168,498,505.93,2023-02-18,13
3169,538,905.09,2022-01-09,16
3170,576,573.56,2023-03-10,20
3171,254,-191.18,2022-10-28,12
3172,128,238.87,2022-02-27,14
3173,355,-340.18,2022-09-24,17
3174,320,94.54,2022-10-18,16
3175,115,-483.44,2022-08-24,15
3176,561,979.4,2022-05-23,15
3177,325,-98.04,2022-06-14,20
3178,120,-80.37,2023-06-11,18
3179,313,593.17,2023-11-16,19
3180,609,-118.29,2023-12-21,15
3181,587,932.29,2023-01-03,10
3182,366,416.15,2022-02-14,17
3183,639,641.43,2023-01-17,19
3184,391,527.16,2023-10-13,15
3185,581,564.94,2023-03-14,18
3186,404,659.39,2023-03-22,14
3187,309,-1.8,2023-08-06,20
3188,169,90.43,2023-02-27,12
3189,561,354.95,2023-09-22,12
3190,173,193.61,2023-01-19,14
3191,585,-133.46,2023-10-11,14
3192,160,884.79,2023-05-31,13
3193,465,483.55,2023-05-13,11
3194,294,-226.2,2023-03-09,14
3195,126,-407.24,2023-04-15,17
3196,676,-45.4,2022-06-17,15
3197,264,862.78,2023-03-05,17
3198,418,591.53,2023-08-05,16
3199,469,-194.19,2023-07-27,10
3200,268,411.32,2022-07-22,10
3201,443,707.14,2023-04-22,20
3202,590,71.46,2022-01-22,17
3203,362,811.47,2023-01-22,10
3204,637,465.51,2022-05-26,15
3205,499,418.01,2023-10-15,19
3206,364,833.23,2023-11-24,14
3207,441,785.63,2023-09-26,18
3208,559,768.7,2023-10-01,13
3209,449,608.1,2023-04-18,15
3210,456,-361.39,2023-10-25,18
3211,480,-294.36,2023-06-20,12
3212,653,758.84,2022-12-21,11
3213,251,442.9,2023-08-29,11
3214,482,169.99,2023-06-16,12
3215,642,138.02,2023-10-11,10
3216,385,26.66,2023-11-03,10
3217,656,-300.95,2023-12-29,17
3218,645,39.89,2023-10-06,19
3219,617,840.29,2023-06-24,19
3220,168,851.21,2023-04-28,12
3221,450,906.97,2022-02-16,13
3222,574,394.68,2023-02-05,15
3223,330,358.35,2023-12-18,11
3224,640,-0.2,2023-01-11,13
3225,427,-171.74,2023-09-12,19
3226,424,736.32,2023-07-08,13
3227,196,464.27,2023-12-16,10
3228,473,369.08,2022-08-08,20
3229,242,-34.65,2022-01-02,15
3230,524,-44.42,2022-06-16,13
3231,119,268.81,2022-09-09,11
3232,216,661.12,2023-06-19,16
3233,677,741.05,2023-05-26,16
3234,161,291.9,2023-02-04,20
3235,467,-395.84,2023-06-09,15
3236,556,-173.92,2023-06-23,14
3237,102,-2.91,2023-07-03,11
3238,504,-295.62,2023-03-27,17
3239,214,-459.88,2023-03-09,13
3240,328,703.38,2022-03-28,17
3241,664,-178.24,2022-09-05,19
3242,203,-259.45,2022-09-19,17
3243,347,-487.76,2022-08-14,16
3244,409,162.67,2023-09-24,20
3245,480,-398.99,2023-05-10,13
3246,454,981.06,2022-07-27,13
3247,370,-151.4,2022-11-13,17
3248,555,-162.63,2022-05-17,10
3249,631,803.56,2023-09-06,13
3250,576,372.41,2022-10-24,10
3251,691,26.13,2023-07-22,17
3252,207,764.99,2023-08-10,20
3253,522,556.8,2023-02-05,15
3254,305,790.96,2023-10-03,17
3255,688,721.76,2023-09-03,20
3256,361,492.32,2022-07-28,19
3257,603,446.57,2023-10-25,11
3258,114,-406.98,2023-08-12,19
3259,152,358.81,2023-08-11,14
3260,699,218.19,2022-12-21,14
3261,665,703.74,2022-04-01,10
3262,578,-100.36,2023-11-15,16
3263,238,-327.1,2022-03-17,16
3264,536,-55.23,2023-05-19,12
3265,297,276.41,2022-11-01,16
3266,347,-443.03,2022-12-09,12
3267,623,874.62,2022-03-20,10
3268,188,-414.53,2023-07-22,11
3269,267,-382.71,2023-11-12,13
3270,668,-179.9,2023-10-30,10
3271,266,245.0,2023-11-13,15
3272,610,469.17,2023-11-01,10
3273,480,934.47,2023-02-02,14
3274,335,534.0,2023-12-19,14
3275,249,448.7,2023-01-09,11
3276,108,961.01,2023-08-15,11
3277,152,607.41,2023-11-22,14
3278,229,779.44,2024-01-01,17
3279,282,-386.57,2023-02-24,19
3280,215,559.91,2022-05-09,11
3281,678,-105.47,2023-05-15,19
3282,350,128.73,2023-07-01,12
3283,379,-228.72,2023-04-08,11
3284,308,53.34,2022-07-26,19
3285,172,63.45,2023-01-19,16
3286,274,824.17,2022-06-27,12
3287,335,776.02,2023-08-21,15
3288,666,816.12,2022-10-18,18
3289,421,146.36,2023-06-12,12
3290,473,581.34,2023-10-06,13
3291,594,283.64,2022-10-29,17
3292,122,995.11,2022-09-08,14
3293,598,843.01,2022-11-13,17
3294,314,440.35,2022-04-04,16
3295,534,37.75,2022-01-24,19
3296,303,169.8,2022-03-05,14
3297,159,-316.34,2022-11-11,13
3298,631,959.54,2022-07-19,19
3299,667,-431.93,2022-08-06,11
3300,564,-164.68,2023-08-30,16
3301,277,-56.89,2023-10-13,19
3302,414,-288.63,2023-09-29,18
3303,340,414.99,2023-09-13,19
3304,101,-182.57,2023-07-27,18
3305,173,-102.89,2023-01-22,17
3306,488,105.59,2022-03-29,12
3307,669,900.63,2023-05-13,17
3308,427,407.73,2022-04-13,20
3309,300,43.06,2022-04-30,17
3310,360,587.17,2022-08-18,10
3311,463,476.24,2022-05-06,17
3312,174,-437.41,2023-07-09,20
3313,401,488.62,2022-01-15,17
3314,269,354.79,2022-05-01,20
3315,610,798.91,2023-07-23,13
3316,275,108.4,2023-06-26,13
3317,351,880.89,2022-02-28,11
3318,527,-481.39,2022-01-09,19
3319,387,511.76,2023-10-13,20
3320,461,895.66,2023-07-05,12
3321,691,237.14,2022-03-28,11
3322,203,380.83,2023-04-03,12
3323,103,536.07,2023-06-11,16
3324,316,-20.53,2023-09-22,15
3325,667,796.45,2023-08-28,13
3326,588,691.06,2023-11-28,16
3327,318,844.86,2022-12-16,10
3328,428,839.29,2022-03-08,14
3329,229,85.63,2022-03-09,13
3330,150,197.95,2023-10-10,11
3331,397,-388.28,2022-12-28,12
3332,323,-468.64,2022-05-20,18
3333,222,856.96,2022-09-20,20
3334,415,381.51,2022-03-20,19
3335,443,789.63,2022-07-27,16
3336,349,635.68,2022-09-04,16
3337,697,541.83,2023-10-30,13
3338,466,-191.38,2023-07-10,19
3339,666,-188.66,2023-01-20,18
3340,669,-139.45,2022-02-21,15
3341,516,-159.6,2023-04-17,11
3342,366,826.03,2022-01-31,19
3343,158,-66.95,2023-01-29,10
3344,294,957.96,2023-02-28,20
3345,343,-80.81,2022-07-23,19
3346,110,-108.99,2022-11-11,19
3347,196,675.62,2023-09-25,14
3348,358,847.99,2023-10-30,19
3349,519,481.97,2022-02-10,12
3350,325,259.72,2023-04-01,11
3351,466,-267.6,2023-11-12,11
3352,687,-406.17,2023-05-19,12
3353,155,-42.52,2022-07-12,12
3354,431,-291.06,2022-11-18,17
3355,592,200.12,2022-01-05,14
3356,391,881.64,2022-09-30,16
3357,276,930.71,2022-05-26,20
3358,338,-4.23,2023-03-07,18
3359,123,192.46,2022-06-10,17
3360,374,327.72,2022-03-18,19
3361,658,378.78,2022-09-24,14
3362,285,213.44,2023-05-04,15
3363,126,-126.5,2022-02-18,16
3364,617,-270.91,2022-03-12,15
3365,564,-255.96,2022-01-25,15
3366,141,200.08,2023-11-15,16
3367,610,119.93,2023-09-30,18
3368,571,309.54,2023-02-17,12
3369,403,456.16,2022-01-16,14
3370,658,-319.23,2022-12-24,13
3371,184,567.9,2023-08-09,19
3372,221,-309.99,2022-04-17,13
3373,302,234.99,2022-01-18,12
3374,330,-353.39,2023-04-12,10
3375,160,-438.1,2023-12-17,10
3376,129,674.66,2023-08-13,15
3377,173,915.79,2023-06-15,18
3378,160,555.92,2023-12-03,13
3379,404,507.62,2022-03-08,16
3380,141,837.46,2022-05-18,10
3381,319,776.36,2023-12-11,15
3382,561,48.36,2023-09-12,20
3383,594,-145.02,2023-11-08,17
3384,376,779.45,2023-10-21,15
3385,482,13.14,2023-01-28,12
3386,664,460.21,2023-09-13,16
3387,378,722.8,2023-01-16,10
3388,524,-200.04,2022-06-21,11
3389,599,-405.97,2022-02-15,12
3390,567,-379.23,2023-08-25,15
3391,644,787.49,2022-02-06,14
3392,116,532.46,2022-02-02,20
3393,467,47.99,2022-06-24,17
3394,414,-30.42,2023-06-14,12
3395,222,996.03,2022-10-22,16
3396,624,776.92,2022-10-24,11
3397,505,419.01,2022-07-27,19
3398,222,914.59,2022-10-03,16
3399,646,619.8,2022-05-31,12
3400,532,946.88,2022-09-11,10
3401,527,-26.18,2023-10-02,10
3402,238,-189.8,2022-01-22,14
3403,329,290.35,2023-12-06,11
3404,396,-432.43,2022-07-30,14
3405,629,587.48,2022-05-07,16
3406,696,-308.36,2022-11-19,11
3407,452,-249.57,2023-05-15,18
3408,212,-448.22,2023-08-07,15
3409,216,726.11,2023-05-23,11
3410,198,281.58,2022-08-26,14
3411,373,-237.53,2023-12-29,12
3412,145,-158.36,2022-10-03,12
3413,206,186.82,2023-03-12,10
3414,457,259.27,2023-11-01,12
3415,437,-111.84,2023-12-01,18
3416,529,477.97,2023-03-16,18
3417,659,-253.74,2023-02-23,10
3418,458,-257.05,2022-12-06,16
3419,696,209.7,2022-09-20,18
3420,586,599.04,2022-09-12,10
3421,465,891.48,2022-05-18,20
3422,390,-453.65,2023-07-13,14
3423,132,-380.54,2022-12-28,20
3424,488,-123.18,2023-10-15,10
3425,482,-67.15,2023-07-31,16
3426,491,644.1,2022-07-18,19
3427,187,536.8,2022-10-24,16
3428,183,-113.3,2022-08-25,11
3429,246,568.0,2022-03-12,14
3430,505,908.39,2023-09-05,13
3431,453,-8.43,2022-07-12,17
3432,364,685.04,2022-08-16,17
3433,455,-318.46,2022-02-19,11
3434,676,825.14,2023-09-25,10
3435,242,298.05,2022-11-08,19
3436,690,328.44,2022-10-23,19
3437,565,723.41,2023-12-11,14
3438,344,735.49,2022-07-08,10
3439,653,-71.81,2022-06-09,19
3440,594,680.44,2022-08-06,11
3441,441,-465.9,2022-03-18,20
3442,693,-202.4,2022-12-14,15
3443,641,135.97,2022-10-26,19
3444,144,555.56,2023-04-28,14
3445,544,650.25,2022-12-07,16
3446,115,-305.35,2022-12-30,11
3447,494,761.2,2022-01-01,13
3448,314,136.15,2023-05-09,11
3449,505,511.78,2023-07-11,12
3450,119,72.01,2022-07-21,16
3451,528,661.94,2023-01-08,15
3452,285,942.48,2023-05-22,13
3453,482,-130.67,2022-11-24,15
3454,698,651.74,2023-12-27,10
3455,145,826.54,2023-04-11,20
3456,377,498.06,2022-11-23,11
3457,455,513.72,2022-05-16,15
3458,634,835.86,2022-09-13,10
3459,178,37.23,2022-07-06,13
3460,664,-332.08,2022-12-08,18
3461,694,-146.15,2022-07-05,14
3462,523,-24.28,2022-09-30,10
3463,219,409.21,2023-11-04,17
3464,378,17.24,2023-07-10,15
3465,207,541.61,2022-11-08,16
3466,673,299.43,2023-07-23,10
3467,534,-64.44,2022-03-08,10
3468,511,616.11,2023-07-07,18
3469,504,416.08,2022-09-03,14
3470,342,91.22,2023-12-05,16
3471,481,843.64,2023-06-21,14
3472,633,115.86,2023-09-18,17
3473,300,774.5,2022-11-13,13
3474,394,921.96,2023-08-29,19
3475,328,274.67,2022-07-05,13
3476,480,182.5,2022-02-08,16
3477,315,77.94,2022-01-18,10
3478,304,-58.04,2023-01-06,20
3479,425,898.13,2023-08-28,16
3480,428,205.93,2022-05-10,11
3481,672,11.72,2022-10-02,11
3482,305,8.36,2023-12-27,19
3483,418,-336.83,2023-01-10,16
3484,120,20.57,2023-01-01,19
3485,169,379.85,2022-12-25,14
3486,126,689.84,2023-07-31,15
3487,597,745.81,2022-09-24,14
3488,150,424.91,2023-11-03,14
3489,480,-411.26,2022-04-07,20
3490,588,-99.53,2022-05-23,15
3491,416,-497.56,2023-07-25,12
3492,522,524.22,2023-08-16,13
3493,608,836.46,2022-10-31,17
3494,536,387.93,2022-04-18,18
3495,135,345.53,2022-03-16,12
3496,548,-315.64,2023-04-09,15
3497,673,682.5,2022-07-01,14
3498,645,-274.76,2023-08-29,10
3499,641,-132.82,2022-07-17,17
3500,494,-182.8,2023-12-19,17
3501,208,-205.15,2023-03-08,10
3502,235,604.24,2023-06-15,13
3503,364,779.77,2022-09-28,13
3504,348,209.38,2022-06-07,11
3505,262,153.8,2023-09-28,14
3506,485,-1.48,2023-03-16,10
3507,222,-373.24,2023-05-08,10
3508,600,-292.12,2022-06-21,12
3509,183,148.92,2022-11-11,17
3510,268,-106.27,2023-01-28,12
3511,124,-105.22,2023-06-13,15
3512,171,468.18,2023-12-10,14
3513,250,-270.63,2023-10-09,10
3514,307,172.55,2023-06-29,20
3515,559,-412.41,2023-02-24,16
3516,608,-190.63,2023-11-11,14
3517,205,423.45,2022-11-08,14
3518,550,784.86,2022-06-12,16
3519,628,966.84,2022-06-20,16
3520,525,-428.36,2022-01-07,10
3521,218,696.34,2022-06-03,19
3522,517,925.26,2023-03-25,12
3523,150,-463.69,2022-05-10,13
3524,611,61.8,2023-05-12,10
3525,448,402.66,2023-02-14,14
3526,136,165.79,2022-03-25,10
3527,577,600.22,2022-12-31,16
3528,282,599.26,2022-05-28,11
3529,670,-135.84,2023-03-12,16
3530,316,956.75,2023-02-21,19
3531,344,-199.43,2022-08-24,20
3532,350,40.77,2022-07-03,13
3533,493,385.83,2022-01-13,17
3534,211,495.62,2022-01-12,13
3535,205,-431.55,2022-12-02,18
3536,160,-86.99,2023-12-04,13
3537,296,421.26,2022-11-16,20
3538,360,645.62,2023-01-20,16
3539,226,481.67,2023-11-21,16
3540,393,591.93,2022-10-29,10
3541,652,975.58,2022-05-23,16
3542,465,-6.27,2023-04-22,18
3543,547,745.8,2022-12-08,16
3544,684,-286.77,2022-01-22,11
3545,498,501.05,2023-04-21,12
3546,505,594.76,2022-07-15,12
3547,144,1.77,2022-09-22,10
3548,456,506.12,2023-09-10,12
3549,518,594.31,2022-04-03,16
3550,312,788.97,2022-09-21,20
3551,251,-154.22,2022-02-26,14
3552,638,-177.98,2023-01-24,11
3553,239,-439.86,2023-06-23,15
3554,218,584.69,2023-11-01,10
3555,632,-360.53,2023-01-10,20
3556,529,-389.26,2023-08-31,15
3557,535,395.09,2023-04-22,12
3558,504,535.0,2023-07-31,12
3559,314,-50.93,2022-01-27,10
3560,635,-201.71,2022-10-24,17
3561,418,256.16,2022-03-15,20
3562,178,962.71,2023-11-12,15
3563,529,-348.32,2022-11-29,11
3564,691,-157.23,2023-11-30,18
3565,281,631.3,2022-12-23,12
3566,638,383.58,2023-05-29,14
3567,404,427.91,2022-12-07,18
3568,424,-67.08,2022-06-28,10
3569,218,328.69,2023-10-20,11
3570,232,-491.15,2022-12-26,17
3571,696,184.07,2022-10-06,15
3572,366,-455.79,2022-01-25,20
3573,532,172.82,2022-08-06,20
3574,641,376.22,2022-01-01,17
3575,444,-249.61,2022-02-10,11
3576,524,715.82,2022-09-15,11
3577,225,340.86,2023-02-05,15
3578,118,370.46,2023-04-30,10
3579,539,244.63,2023-04-27,12
3580,140,-73.4,2023-07-23,20
3581,422,711.84,2023-12-20,16
3582,389,592.96,2023-01-28,19
3583,666,891.79,2023-10-22,10
3584,630,-137.26,2022-11-10,17
3585,475,699.86,2022-03-18,12
3586,478,280.75,2023-09-06,10
3587,620,-402.78,2022-01-22,12
3588,422,892.55,2022-12-26,17
3589,373,-259.92,2023-07-17,20
3590,108,317.39,2023-07-13,17
3591,572,37.04,2022-07-23,11
3592,203,-251.88,2022-02-10,18
3593,356,-381.31,2023-10-07,14
3594,342,-370.3,2022-03-15,15
3595,448,23.38,2023-01-05,16
3596,679,-362.1,2022-02-07,12
3597,449,931.74,2023-02-13,19
3598,311,448.21,2023-02-21,11
3599,336,932.77,2023-09-18,10
3600,578,-453.25,2023-04-19,20
3601,651,-251.28,2022-09-14,12
3602,680,569.66,2023-02-11,10
3603,125,495.47,2022-11-03,15
3604,508,560.47,2022-08-03,14
3605,356,826.43,2022-08-28,15
3606,381,-125.61,2023-09-27,13
3607,546,743.89,2023-07-05,20
3608,315,573.64,2023-01-16,18
3609,600,-135.07,2023-10-09,10
3610,314,-157.53,2022-09-05,14
3611,104,752.59,2022-03-16,18
3612,584,-409.03,2022-12-18,18
3613,622,433.63,2022-03-01,12
3614,511,321.35,2023-04-22,10
3615,359,-445.56,2022-04-09,16
3616,448,528.7,2023-12-04,14
3617,565,928.3,2022-04-27,18
3618,146,794.32,2022-06-09,16
3619,474,710.61,2022-12-30,12
3620,623,679.49,2023-12-25,13
3621,196,50.86,2023-10-19,12
3622,602,710.98,2023-05-14,13
3623,292,212.34,2023-03-25,10
3624,662,799.53,2022-12-15,20
3625,587,195.03,2022-10-23,17
3626,616,-249.72,2023-05-31,10
3627,630,479.45,2023-05-16,17
3628,631,161.22,2022-03-24,17
3629,535,768.76,2023-08-08,16
3630,258,367.99,2023-08-31,13
3631,638,36.23,2023-07-26,16
3632,305,185.51,2022-02-22,14
3633,331,85.76,2022-08-29,17
3634,518,-39.33,2022-11-22,11
3635,675,658.39,2023-03-30,16
3636,391,554.39,2023-08-29,18
3637,149,-253.5,2022-10-20,18
3638,145,516.67,2022-12-15,16
3639,699,457.39,2022-03-07,10
3640,592,538.73,2023-05-19,13
3641,143,-75.65,2022-04-07,20
3642,593,-326.99,2023-02-09,16
3643,250,166.0,2022-06-09,11
3644,161,-440.42,2023-05-05,11
3645,674,-366.03,2023-08-05,19
3646,510,-102.15,2023-07-26,14
3647,216,-30.68,2022-05-04,17
3648,458,900.63,2022-05-16,16
3649,149,486.91,2022-02-14,13
3650,512,613.68,2023-01-26,12
3651,587,181.74,2023-12-30,13
3652,462,372.46,2023-05-09,18
3653,165,125.98,2022-09-27,15
3654,206,-230.34,2023-09-21,17
3655,204,27.28,2022-04-27,20
3656,431,13.55,2022-08-10,15
3657,680,635.78,2023-09-12,14
3658,151,-333.18,2022-08-08,13
3659,122,-253.1,2022-02-05,13
3660,533,56.53,2023-08-02,13
3661,397,562.8,2023-10-10,10
3662,655,861.16,2022-08-31,17
3663,161,-267.95,2022-09-01,10
3664,449,-132.71,2023-12-03,14
3665,316,390.41,2023-09-08,20
3666,416,-214.48,2022-03-30,20
3667,131,700.15,2022-12-06,13
3668,288,638.46,2023-09-29,11
3669,363,-63.01,2023-02-02,20
3670,532,-39.9,2023-01-01,19
3671,119,-29.36,2023-06-07,14
3672,197,-156.64,2022-09-28,18
3673,113,478.46,2022-06-17,14
3674,394,863.16,2022-10-24,14
3675,270,34.57,2022-01-18,10
3676,131,-184.42,2023-04-30,10
3677,173,501.82,2023-09-17,14
3678,199,478.56,2023-07-26,17
3679,226,802.09,2022-06-13,13
3680,697,-180.05,2022-08-03,18
3681,576,949.82,2023-12-27,12
3682,326,-446.62,2023-07-28,10
3683,337,623.25,2023-10-22,11
3684,557,707.77,2022-10-23,19
3685,307,531.17,2023-12-22,18
3686,440,674.25,2023-03-19,20
3687,259,-336.51,2022-04-18,13
3688,105,670.71,2022-06-13,13
3689,547,-463.98,2022-10-12,17
3690,321,288.31,2022-09-06,15
3691,463,-59.76,2023-11-27,20
3692,337,-478.43,2023-09-23,17
3693,597,-230.94,2022-01-06,15
3694,697,-178.87,2023-11-06,19
3695,234,921.37,2022-02-16,18
3696,378,997.99,2022-01-29,17
3697,309,520.19,2023-06-04,20
3698,329,443.13,2022-02-17,11
3699,374,-183.97,2022-03-29,19
3700,189,725.14,2023-09-17,19
3701,397,-32.3,2023-08-14,18
3702,368,450.4,2022-05-23,12
3703,535,258.37,2022-05-12,19
3704,228,-413.39,2023-03-13,10
3705,520,111.15,2023-07-16,18
3706,401,134.22,2022-09-15,19
3707,512,315.27,2023-06-20,15
3708,623,-203.52,2022-02-22,10
3709,557,-487.0,2022-09-21,10
3710,624,320.71,2023-05-21,15
3711,257,301.02,2023-10-25,16
3712,142,271.14,2022-02-21,14
3713,610,328.25,2022-11-23,14
3714,303,440.27,2023-03-15,15
3715,575,988.47,2023-05-29,10
3716,113,567.1,2022-10-24,12
3717,483,295.71,2023-08-01,12
3718,105,-407.4,2022-04-15,13
3719,426,620.6,2022-04-14,14
3720,227,563.6,2023-07-25,16
3721,572,-317.29,2022-07-09,12
3722,442,767.29,2022-12-28,15
3723,101,811.1,2023-04-05,20
3724,162,-281.85,2022-12-17,17
3725,449,384.4,2022-09-20,15
3726,300,836.0,2023-11-26,11
3727,230,131.6,2023-01-15,13
3728,163,740.52,2022-02-03,15
3729,591,-107.37,2022-12-19,18
3730,378,603.14,2022-06-13,16
3731,512,-322.62,2023-12-10,18
3732,642,205.16,2023-07-23,10
3733,299,822.12,2022-10-01,16
3734,280,-263.37,2023-07-15,16
3735,628,624.63,2023-12-17,14
3736,191,-312.64,2022-12-28,20
3737,641,207.53,2023-04-28,19
3738,644,282.17,2023-04-03,16
3739,188,525.91,2022-08-09,18
3740,669,511.76,2023-07-03,14
3741,278,209.1,2022-01-31,15
3742,180,30.15,2022-10-07,17
3743,138,924.76,2022-12-26,10
3744,466,955.68,2023-09-19,16
3745,171,526.67,2022-06-06,12
3746,355,-82.82,2023-01-11,16
3747,218,638.83,2022-02-05,12
3748,325,517.05,2022-08-22,16
3749,170,981.55,2023-02-27,16
3750,153,272.95,2022-03-15,14
3751,637,595.25,2023-05-18,10
3752,654,508.53,2022-02-12,19
3753,186,352.07,2023-04-11,11
3754,153,721.57,2022-09-11,12
3755,613,185.73,2022-03-07,20
3756,375,-156.72,2023-03-31,13
3757,129,651.17,2023-08-23,13
3758,691,277.54,2023-12-09,19
3759,697,62.95,2022-02-20,12
3760,546,301.68,2023-07-23,17
3761,147,134.49,2023-03-08,14
3762,632,286.49,2023-08-04,12
3763,318,-281.0,2022-02-21,13
3764,147,995.7,2022-02-25,12
3765,272,-286.29,2022-01-06,15
3766,573,785.44,2023-06-13,14
3767,262,666.98,2022-09-06,20
3768,307,-178.36,2022-11-11,10
3769,398,90.13,2022-02-17,18
3770,458,-277.36,2023-05-16,11
3771,506,858.82,2023-10-06,19
3772,197,657.1,2023-01-05,10
3773,436,-471.05,2022-05-29,14
3774,577,476.86,2023-03-27,16
3775,662,149.21,2022-08-02,13
3776,695,873.09,2023-05-10,19
3777,634,-454.5,2022-02-12,14
3778,384,254.46,2022-01-13,13
3779,234,413.56,2022-09-29,17
3780,697,165.65,2022-12-30,14
3781,597,12.74,2022-09-27,15
3782,132,151.18,2023-12-15,13
3783,535,-221.83,2023-07-01,12
3784,151,96.39,2022-07-07,14
3785,138,-405.97,2023-06-24,19
3786,626,881.04,2023-10-04,18
3787,631,299.29,2023-02-11,11
3788,683,986.67,2023-08-27,18
3789,416,-287.5,2023-02-08,11
3790,474,-490.04,2023-05-30,14
3791,443,-3.63,2022-02-28,16
3792,626,-459.49,2022-05-13,15
3793,668,-61.52,2022-05-30,13
3794,610,-209.13,2022-05-19,12
3795,448,-455.37,2023-06-24,10
3796,683,734.27,2023-10-16,18
3797,694,353.38,2022-03-24,10
3798,426,293.99,2022-11-27,19
3799,191,-236.44,2023-02-10,16
3800,342,719.9,2022-12-22,12
3801,383,-238.97,2022-08-13,15
3802,683,-273.74,2022-05-01,15
3803,651,-238.24,2022-12-23,17
3804,175,380.07,2022-12-03,19
3805,162,369.78,2023-03-27,12
3806,647,870.84,2022-03-16,17
3807,225,746.99,2022-06-19,12
3808,135,-100.84,2022-04-29,14
3809,580,701.82,2023-01-30,11
3810,336,540.31,2022-12-26,18
3811,487,737.67,2022-06-04,14
3812,452,590.41,2022-01-24,11
3813,399,-437.9,2023-06-01,15
3814,489,-396.16,2022-09-01,20
3815,250,-421.66,2022-09-17,13
3816,428,-400.72,2022-07-24,14
3817,258,-257.49,2023-04-01,14
3818,610,-130.67,2022-11-18,13
3819,565,280.13,2022-09-22,17
3820,631,-333.52,2023-10-21,20
3821,304,519.74,2023-11-10,20
3822,108,655.92,2022-06-16,10
3823,633,-86.5,2023-03-15,11
3824,605,688.18,2023-11-30,20
3825,257,771.52,2022-12-14,13
3826,214,-19.98,2023-12-29,12
3827,420,-243.23,2024-01-01,13
3828,323,-445.29,2022-06-11,12
3829,296,-225.12,2022-04-17,18
3830,592,858.71,2023-08-31,16
3831,594,127.42,2023-09-17,15
3832,610,236.02,2023-02-05,10
3833,234,-152.45,2022-09-23,17
3834,281,529.1,2023-11-08,10
3835,151,313.3,2023-04-13,20
3836,349,362.22,2022-03-31,16
3837,609,-451.41,2022-07-12,12
3838,410,89.86,2023-05-22,13
3839,681,546.69,2022-05-12,13
3840,619,408.87,2022-09-06,12
3841,500,815.4,2022-10-09,12
3842,252,841.61,2023-12-17,16
3843,598,310.88,2022-04-18,17
3844,310,-495.83,2023-05-24,16
3845,593,193.45,2022-09-19,19
3846,324,567.91,2022-09-24,17
3847,674,-135.16,2023-07-12,16
3848,532,960.03,2022-06-13,18
3849,181,131.62,2022-12-17,16
3850,440,-275.91,2022-06-16,17
3851,662,148.53,2023-01-18,12
3852,274,271.34,2023-01-09,14
3853,121,627.38,2023-01-25,18
3854,173,93.13,2022-09-07,20
3855,137,-267.02,2023-02-24,13
3856,136,291.43,2023-08-04,16
3857,376,-215.36,2022-09-09,15
3858,549,511.68,2022-03-30,20
3859,345,-93.07,2022-04-07,19
3860,656,940.31,2022-11-03,16
3861,691,534.31,2022-11-26,14
